fleet_size,dispatch_mode,deadlock_mode,seed,n_completed,throughput_per_h,mean_wait_min,p95_wait_min,mean_cycle_min,mean_total_min,avg_n_blocked,frac_time_blocked,frac_time_travel,frac_time_idle,frac_time_charging,n_deadlock_events,deadlock_events_per_h,reroutes,manual_interventions
15,decentralized,avoidance,1,89,17.8,31.86957226746678,238.17187320017212,51.968821548365455,83.83839381583223,14.73,0.9571469695719508,0.026420194445655524,0.01643283598239354,0.0,142,28.4,175,70
15,decentralized,avoidance,2,77,15.4,17.888592424599352,242.65526123095984,56.22196231767536,74.11055474227472,14.75,0.9534902679738649,0.027483381638332572,0.01902635038780246,0.0,128,25.6,173,70
15,decentralized,avoidance,3,100,20.0,19.700512281399618,189.89070201284625,45.14957006021381,64.85008234161343,14.686666666666667,0.9453002378405079,0.033321941216678086,0.02137782094281411,0.0,152,30.4,208,73
15,decentralized,avoidance,4,109,21.8,34.73171479733323,223.48025675421906,38.969153723593735,73.70086852092696,14.636666666666667,0.9402249646502778,0.0408654880199596,0.018909547329762532,0.0,178,35.6,258,67
15,decentralized,avoidance,5,153,30.6,14.611196544948415,141.02931920448498,29.816201821421895,44.42739836637031,14.496666666666666,0.9362231734572714,0.047724272513344476,0.016052554029384217,0.0,215,43.0,304,73
15,decentralized,avoidance,6,132,26.4,39.61049113854757,270.0547665561803,34.40299915738647,74.01349029593403,14.566666666666666,0.9398418736504436,0.03835450521246382,0.02180362113709256,0.0,157,31.4,221,75
15,decentralized,avoidance,7,88,17.6,19.15747977598808,198.04604867011193,48.47709147382449,67.63457124981257,14.69,0.9493695408315539,0.029164542209920652,0.021465916958525497,0.0,174,34.8,211,70
18,centralized,avoidance,0,87,17.4,111.47184535208571,228.700156083884,59.9483159267883,171.420161278874,17.746666666666666,0.9601178971364318,0.02702734853621691,0.012854754327351212,0.0,183,36.6,248,88
18,centralized,avoidance,1,89,17.8,130.14742245123873,268.2552096690674,60.26919112595676,190.4166135771955,17.716666666666665,0.9616416059605588,0.024402241071107247,0.013956152968333784,0.0,151,30.2,212,84
18,centralized,avoidance,2,86,17.2,98.1670001222586,235.26093084994264,54.260810737830695,152.4278108600893,17.746666666666666,0.9581082087658448,0.025750053447989193,0.016141737786165948,0.0,173,34.6,236,82
18,centralized,avoidance,3,60,12.0,84.08144979000875,191.98202742172484,68.86106636877591,152.94251615878466,17.81,0.9607212775380264,0.021570701232260132,0.017708021229713402,0.0,135,27.0,182,77
18,centralized,avoidance,4,91,18.2,117.66811108021012,237.8974884605017,54.79129700990698,172.4594080901171,17.74,0.9663568706280897,0.024639313878693204,0.009003815493217073,0.0,157,31.4,207,87
18,centralized,avoidance,5,78,15.6,123.05094407756724,227.4005282539262,59.47919048633792,182.53013456390516,17.773333333333333,0.9611949644427514,0.023243733011174904,0.015561302546073625,0.0,159,31.8,204,82
18,centralized,avoidance,6,89,17.8,134.88132995096998,278.00851183728815,56.83738067065863,191.71871062162862,17.713333333333335,0.954234106536806,0.02724357077766078,0.018522322685533305,0.0,161,32.2,231,84
18,centralized,avoidance,7,71,14.2,111.56798669714286,258.4495857358071,70.14915846616687,181.71714516330974,17.74,0.9553049387166764,0.02499878999080395,0.019696271292519586,0.0,164,32.8,215,79
18,decentralized,avoidance,0,75,15.0,21.266112297824275,185.0179635113937,70.01809723129566,91.28420952911992,17.813333333333333,0.963966774845699,0.01976164785470948,0.016271577299591514,0.0,124,24.8,171,85
18,decentralized,avoidance,1,65,13.0,10.182346984119159,69.27009526438232,69.27594640758716,79.45829339170632,17.783333333333335,0.9601345019193663,0.02146165413533838,0.018403843945295338,0.0,145,29.0,199,86
18,decentralized,avoidance,2,60,12.0,25.625866787827086,215.1023376801808,75.9648199682542,101.5906867560813,17.823333333333334,0.959675863712596,0.019208605455243978,0.021115530832160063,0.0,119,23.8,163,81
18,decentralized,avoidance,3,73,14.6,20.63850994143375,150.1180332713815,68.28721593418862,88.92572587562238,17.76,0.9569039675015283,0.024887919544408128,0.018208112954063403,0.0,138,27.6,212,84
18,decentralized,avoidance,4,91,18.2,19.75544789281143,187.98900561703655,56.84653382815814,76.60198172096956,17.713333333333335,0.9562099982300176,0.027590076354499574,0.01619992541548281,0.0,194,38.8,256,98
18,decentralized,avoidance,5,85,17.0,8.804455047487401,15.567001042223263,58.366539530942134,67.17099457842954,17.746666666666666,0.9573369048747076,0.024001573873696672,0.0186615212515957,0.0,132,26.4,178,77
18,decentralized,avoidance,6,53,10.6,21.515384261016276,141.4484762467269,85.49112197754908,107.00650623856536,17.796666666666667,0.9646933548860833,0.016583003602433123,0.018723641511483587,0.0,132,26.4,162,79
18,decentralized,avoidance,7,83,16.6,19.50784362293874,160.64220555050179,64.30100427097696,83.8088478939157,17.74,0.9573625281830336,0.022195923099217495,0.02044154871774891,0.0,150,30.0,189,76
20,centralized,avoidance,0,69,13.8,95.5151842212146,235.50181407709132,77.78464277013984,173.29982699135442,19.833333333333332,0.9690176420578848,0.016918063917481296,0.014064294024633944,0.0,142,28.4,181,96
20,centralized,avoidance,1,64,12.8,97.6257645075638,257.0559180328088,86.26230603291602,183.88807054047982,19.803333333333335,0.9628554073664982,0.01859935063538824,0.018545241998113516,0.0,146,29.2,201,92
20,centralized,avoidance,2,61,12.2,110.20118707429124,279.36708622978597,94.28835758888432,204.48954466317556,19.843333333333334,0.965305880612479,0.017544423379711474,0.017149696007809554,0.0,160,32.0,204,89
20,centralized,avoidance,3,72,14.4,122.93985216304385,268.53236049120557,79.50107930234452,202.44093146538836,19.836666666666666,0.9617550177532762,0.019180068547324042,0.019064913699399753,0.0,157,31.4,205,107
20,centralized,avoidance,4,50,10.0,88.4244871050303,215.74881813071548,86.37124822407986,174.79573532911016,19.866666666666667,0.973237382501216,0.0157304395403976,0.011032177958386303,0.0,138,27.6,179,95
20,centralized,avoidance,5,60,12.0,87.1824597648305,219.18609724836264,83.36956136830302,170.55202113313354,19.816666666666666,0.9579182394204996,0.01675381143706315,0.02532794914243738,0.0,139,27.8,191,98
20,centralized,avoidance,6,64,12.8,110.62039259334483,244.43969168891562,86.56115511151785,197.18154770486268,19.823333333333334,0.9602357420348424,0.01724195026105771,0.02252230770409989,0.0,159,31.8,199,96
20,centralized,avoidance,7,65,13.0,103.52204309693884,256.00414837147594,90.98652780080457,194.5085708977434,19.813333333333333,0.9618875984242412,0.016879187378430967,0.02123321419732793,0.0,137,27.4,165,84
20,decentralized,avoidance,0,70,14.0,20.811135626990552,160.14467567034325,77.58639076188427,98.39752638887484,19.773333333333333,0.9677811039442276,0.019016273541780968,0.013202622513991399,0.0,131,26.2,190,92
20,decentralized,avoidance,1,72,14.4,15.74479621720392,101.30000958475584,73.70178727998375,89.44658349718766,19.78,0.9674295364982326,0.020520520520520547,0.01204994298124677,0.0,142,28.4,207,98
20,decentralized,avoidance,2,53,10.6,36.80314788372122,241.67933500266935,93.75197084124841,130.55511872496965,19.836666666666666,0.9628054147468024,0.015746285207363056,0.02144830004583456,0.0,118,23.6,165,87
20,decentralized,avoidance,3,42,8.4,14.564694989538147,171.42736916909078,111.10415410327688,125.66884909281504,19.85,0.9665500117325689,0.014465524918278481,0.018984463349152582,0.0,123,24.6,162,93
20,decentralized,avoidance,4,59,11.8,8.70905874874194,62.67895819732928,86.13633654571879,94.84539529446073,19.816666666666666,0.9657289718121385,0.016697347049269097,0.01757368113859249,0.0,141,28.2,180,92
20,decentralized,avoidance,5,82,16.4,14.473699446984558,115.46835556334659,67.2459255718509,81.71962501883546,19.776666666666667,0.956654228404023,0.020804103823219948,0.022541667772757047,0.0,155,31.0,214,102
20,decentralized,avoidance,6,49,9.8,2.8198717444702237,4.999999999999999,106.94459005779107,109.7644618022613,19.86,0.9650344104289669,0.0134045382404667,0.021561051330566367,0.0,122,24.4,149,91
20,decentralized,avoidance,7,73,14.6,23.540793585834642,202.4482115311057,78.84193715043286,102.38273073626749,19.786666666666665,0.9544006851130784,0.019065444969203673,0.02653386991771807,0.0,137,27.4,192,94
23,centralized,avoidance,0,53,10.6,78.99711209255237,208.03265787545965,107.55319451043131,186.55030660298368,22.833333333333332,0.9656571372899576,0.013749269157503635,0.020593593552538803,0.0,147,29.4,187,113
23,centralized,avoidance,1,58,11.6,79.50343634550003,199.86290741650583,102.8633279376247,182.36676428312472,22.82,0.9711038847382905,0.013728344053711447,0.015167771207998086,0.0,144,28.8,178,109
23,centralized,avoidance,2,57,11.4,84.29155472015866,210.81284258158425,102.34821554738342,186.63977026754208,22.84,0.959498942788524,0.013348658855801646,0.027152398355674373,0.0,134,26.8,181,101
23,centralized,avoidance,3,45,9.0,66.96508081024459,252.5040696757052,123.69007607566246,190.65515688590705,22.85333333333333,0.9692773123315361,0.011298893130503173,0.019423794537960695,0.0,124,24.8,154,99
23,centralized,avoidance,4,47,9.4,70.50856269100596,221.30609718403792,117.50163809420371,188.01020078520966,22.833333333333332,0.9720916309865777,0.01285607698341337,0.015052292030009008,0.0,116,23.2,157,91
23,centralized,avoidance,5,55,11.0,85.0318704396632,213.82900701204466,102.67024105915947,187.70211149882266,22.83,0.9613431448649498,0.014058098010948736,0.024598757124101547,0.0,154,30.8,194,112
23,centralized,avoidance,6,64,12.8,69.05121271401372,182.16315576334426,85.79711274348747,154.84832545750118,22.83,0.968205806224166,0.013722389919026395,0.018071803856807615,0.0,134,26.8,171,106
23,centralized,avoidance,7,57,11.4,83.2095729949657,247.0343437517713,102.4482911464603,185.657864141426,22.856666666666666,0.96594063033267,0.013508751321508281,0.020550618345821826,0.0,125,25.0,168,104
23,decentralized,avoidance,0,51,10.2,8.284264049302339,5.0,119.10684702819424,127.39111107749657,22.87,0.9667355703930769,0.011296481286118402,0.021967948320804637,0.0,122,24.4,150,86
23,decentralized,avoidance,1,51,10.2,8.186736633930582,74.63562073072299,106.67406495379265,114.86080158772323,22.836666666666666,0.9713263726406598,0.012224637199722856,0.016448990159617333,0.0,122,24.4,159,96
23,decentralized,avoidance,2,48,9.6,13.589559137376467,149.86459538828908,108.67301172839127,122.26257086576774,22.85,0.9599806300172938,0.013260130321624652,0.02675923966108154,0.0,129,25.8,182,99
23,decentralized,avoidance,3,44,8.8,7.331141658479191,9.90256125292251,116.14971232359238,123.48085398207158,22.903333333333332,0.9682096359418936,0.009736129840568482,0.022054234217537994,0.0,116,23.2,138,88
23,decentralized,avoidance,4,54,10.8,10.385247358542347,58.38769140810299,104.93720582633487,115.32245318487722,22.84,0.9643021133922761,0.012829384152157248,0.022868502455566635,0.0,134,26.8,163,100
23,decentralized,avoidance,5,56,11.2,8.877814970434828,49.63757482252534,99.01489235387074,107.89270732430558,22.843333333333334,0.9624453527625078,0.013426397630859767,0.02412824960663251,0.0,130,26.0,179,99
23,decentralized,avoidance,6,52,10.4,5.03121105425891,4.999999999999998,119.42125515520239,124.4524662094613,22.856666666666666,0.9663983903600557,0.011697553465142039,0.021904056174802285,0.0,123,24.6,161,106
23,decentralized,avoidance,7,49,9.8,19.471808165863294,262.24268179404544,117.53274179675833,137.0045499626216,22.863333333333333,0.9652472671295217,0.012649411764705888,0.02210332110577244,0.0,137,27.4,176,107
26,centralized,avoidance,0,49,9.8,70.88195964017407,221.78690458080183,118.04628194866396,188.92824158883803,25.87,0.9705640269027401,0.009500462299281528,0.0199355107979784,0.0,118,23.6,150,113
26,centralized,avoidance,1,56,11.2,78.62494681509948,211.39420589872574,107.61047486555009,186.23542168064958,25.833333333333332,0.9748080449305956,0.010750998602370176,0.014440956467034242,0.0,138,27.6,174,116
26,centralized,avoidance,2,50,10.0,72.19809523384595,221.40379950024072,117.78707144109248,189.98516667493843,25.85333333333333,0.9663221929246835,0.009937264742785445,0.023740542332531134,0.0,130,26.0,160,106
26,centralized,avoidance,3,62,12.4,88.98879021831347,241.52606639768183,98.02567034805975,187.0144605663732,25.833333333333332,0.9703263148678111,0.012087274217229483,0.01758641091495944,0.0,138,27.6,182,123
26,centralized,avoidance,4,51,10.2,78.3785859296989,243.0845062884717,127.97300256068561,206.3515884903845,25.863333333333333,0.9700415696066985,0.010357641282598827,0.019600789110702687,0.0,127,25.4,155,102
26,centralized,avoidance,5,46,9.2,59.83756953636426,197.19570203189477,102.50548725004046,162.34305678640473,25.893333333333334,0.9600512340576959,0.01089806474627664,0.029050701196027467,0.0,126,25.2,165,117
26,centralized,avoidance,6,56,11.2,89.6110535713396,275.71343804224455,115.60208307286008,205.2131366441997,25.85,0.9696518796476105,0.010547296736151481,0.01980082361623804,0.0,144,28.8,180,119
26,centralized,avoidance,7,40,8.0,63.64397798903268,226.01560055634937,131.97009087198094,195.61406886101364,25.856666666666666,0.962264618061806,0.009655734026906426,0.028079647911287715,0.0,131,26.2,166,112
26,decentralized,avoidance,0,61,12.2,16.409202009193823,139.3410272428856,101.29733360999073,117.70653561918456,25.843333333333334,0.9637945264456688,0.01079442288151122,0.025411050672819915,0.0,137,27.4,169,117
26,decentralized,avoidance,1,53,10.6,13.787006552003986,115.86388596927154,116.3856866151254,130.17269316712938,25.86,0.9767322897690904,0.010072158749248345,0.013195551481661301,0.0,139,27.8,167,120
26,decentralized,avoidance,2,49,9.8,13.244083898414504,138.41010569535882,109.76833785680267,123.01242175521718,25.866666666666667,0.9644260513350488,0.00991935280838529,0.02565459585656607,0.0,114,22.8,145,109
26,decentralized,avoidance,3,47,9.4,6.6391870158237145,59.42228828391753,119.57277347589951,126.21196049172322,25.876666666666665,0.9722807587102127,0.009820907884617005,0.017898333405170275,0.0,118,23.6,161,106
26,decentralized,avoidance,4,36,7.2,3.6997741167896274,10.059806270276823,116.43994070559968,120.13971482238931,25.89666666666667,0.9725026340565054,0.009919121013276359,0.017578244930218017,0.0,112,22.4,163,105
26,decentralized,avoidance,5,49,9.8,16.999039716110303,111.3060027420446,120.81257271584029,137.81161243195058,25.87,0.9666150865149613,0.009420646917828238,0.023964266567210426,0.0,124,24.8,152,107
26,decentralized,avoidance,6,46,9.2,15.373114622833542,135.5918737350659,115.34132205443001,130.71443667726356,25.88,0.9646346208700685,0.009879150733697271,0.025486228396234246,0.0,117,23.4,157,106
26,decentralized,avoidance,7,46,9.2,12.183803083480942,120.44163715731881,128.15890489746255,140.3427079809435,25.89,0.9595969841316904,0.00835430296930045,0.03204871289900905,0.0,119,23.8,139,107
29,centralized,avoidance,0,22,4.4,15.962017295426868,122.06802962090588,184.76335762325488,200.72537491868175,28.923333333333332,0.971240996866103,0.004683522310940555,0.02407548082295651,0.0,236,47.2,267,56
29,centralized,avoidance,1,26,5.2,28.891234743321547,177.22837632716892,170.40933518212958,199.30056992545113,28.926666666666666,0.9769875042852096,0.004118768058031597,0.018893727656758737,0.0,219,43.8,264,58
29,centralized,avoidance,2,32,6.4,34.45815649241924,156.44530170500843,150.6880682287715,185.14622472119075,28.916666666666668,0.9683439005614906,0.005202413553736659,0.026453685884772683,0.0,168,33.6,201,56
29,centralized,avoidance,3,29,5.8,31.311467127203898,182.52626499274533,182.4618706444696,213.77333777167348,28.93,0.9785844000474735,0.004720761792712966,0.016694838159813482,0.0,226,45.2,275,57
29,centralized,avoidance,4,26,5.2,25.706375050221574,150.70398534505745,152.4268743271689,178.13324937739048,28.94,0.9766083085672277,0.004764119921079225,0.018627571511693104,0.0,276,55.2,342,58
29,centralized,avoidance,5,26,5.2,33.28749320252585,195.35247050392496,150.04942600832365,183.33691921084952,28.933333333333334,0.9726532699694734,0.005009202208530046,0.02233752782199659,0.0,381,76.2,431,58
29,centralized,avoidance,6,26,5.2,18.412506324504584,167.44883490382824,175.45484134901528,193.86734767351984,28.93,0.9715553620888104,0.004371651057241304,0.024072986853948243,0.0,278,55.6,345,59
29,centralized,avoidance,7,20,4.0,16.45372310453621,143.19888733642148,196.72261511008494,213.17633821462115,28.906666666666666,0.9703172759586963,0.0048550089577241926,0.024827715083579477,0.0,234,46.8,317,57
29,decentralized,avoidance,0,24,4.8,0.5476817559083414,4.888527877797447,166.43199519854318,166.97967695445152,28.926666666666666,0.9664478091862656,0.004578135078583452,0.028974055735150904,0.0,256,51.2,289,57
29,decentralized,avoidance,1,22,4.4,1.4517694023294625,5.0,160.89104382483006,162.34281322715952,28.933333333333334,0.9755056583684927,0.004504646401008032,0.01998969523049931,0.0,281,56.2,305,57
29,decentralized,avoidance,2,29,5.8,3.2571938911067253,28.975439080535075,164.94841623957868,168.2056101306854,28.94,0.9656075778693882,0.004887112387971143,0.02950530974264056,0.0,339,67.8,390,58
29,decentralized,avoidance,3,25,5.0,7.709335130269505,83.81665807914769,150.36279179624958,158.07212692651908,28.926666666666666,0.9769518549329819,0.004968481197403968,0.01807966386961404,0.0,263,52.6,306,57
29,decentralized,avoidance,4,24,4.8,0.657306577387376,4.296273043923918,185.06931531105005,185.72662188843742,28.94,0.9765829646476997,0.00438798535256135,0.019029049999739065,0.0,334,66.8,395,58
29,decentralized,avoidance,5,19,3.8,0.9088094509807588,5.000000000000001,180.2033232724375,181.11213272341826,28.94333333333333,0.9789892529161396,0.004352038384055854,0.01665870869980473,0.0,310,62.0,359,58
29,decentralized,avoidance,6,25,5.0,9.539241609640774,122.29911772862056,178.80935198290362,188.34859359254438,28.936666666666667,0.9706439664046996,0.004371095167854687,0.024984938427445764,0.0,237,47.4,265,58
29,decentralized,avoidance,7,22,4.4,1.464412655391971,5.000000000000002,195.1675741511335,196.63198680652548,28.933333333333334,0.9659945134748293,0.004787826595349645,0.029217659929821144,0.0,209,41.8,266,57
